::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/home_1.54dc9.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_2.f23d2.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_5.6bd92.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_6.f85cf.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/js/home.bundle.js HTTP/1.1" 200 1550841 "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/home_2.4383b.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/home_3.c967c.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_12.b16ca.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_15.30586.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_16.8fc49.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_17.15464.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::ffff:127.0.0.1 - - [30/May/2021:13:01:52 +0000] "GET /public/imgs/icon_18.aaebd.png HTTP/1.1" 304 - "http://127.0.0.1:8889/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
